live_url,live_sitemap,local_production_status,local_canonical,disposition
https://demaree.me/p/fuji-x100v-camera-review/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/fuji-x100v-camera-review/,Preserved at same URL
https://demaree.me/p/fun-with-http/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/fun-with-http/,Preserved at same URL
https://demaree.me/p/gauges-for-iphone/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/gauges-for-iphone/,Preserved at same URL
https://demaree.me/p/geriatric-millennials/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/geriatric-millennials/,Preserved at same URL
https://demaree.me/p/getting-hardboiled-with-css3-2d-transforms/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/getting-hardboiled-with-css3-2d-transforms/,Preserved at same URL
https://demaree.me/p/girls-go-geek-again/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/girls-go-geek-again/,Preserved at same URL
https://demaree.me/p/google-admits-buzz-wasnt-user-tested-prior-to/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/google-admits-buzz-wasnt-user-tested-prior-to/,Preserved at same URL
https://demaree.me/p/google-and-cognitive-overhead/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/google-and-cognitive-overhead/,Preserved at same URL
https://demaree.me/p/google-apps-dropping-ie7-support-on-aug-1/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/google-apps-dropping-ie7-support-on-aug-1/,Preserved at same URL
https://demaree.me/p/google-chrome-for-ios/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/google-chrome-for-ios/,Preserved at same URL
https://demaree.me/p/google-kills-free-version-of-google-apps/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/google-kills-free-version-of-google-apps/,Preserved at same URL
https://demaree.me/p/google-photos-and-the-unguessable-url/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/google-photos-and-the-unguessable-url/,Preserved at same URL
https://demaree.me/p/google-responds-to-criticism-makes-buzz-easier-to/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/google-responds-to-criticism-makes-buzz-easier-to/,Preserved at same URL
https://demaree.me/p/googles-creep-executive-officer/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/googles-creep-executive-officer/,Preserved at same URL
https://demaree.me/p/gruber-breaks-down-todays-big-app-store-changes/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/gruber-breaks-down-todays-big-app-store-changes/,Preserved at same URL
https://demaree.me/p/gruber-paczkowski-geschke-flash/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/gruber-paczkowski-geschke-flash/,Preserved at same URL
https://demaree.me/p/hello-world/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/hello-world/,Preserved at same URL
https://demaree.me/p/heroku-supports-php-yay-yes-yay/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/heroku-supports-php-yay-yes-yay/,Preserved at same URL
https://demaree.me/p/hey-siri-call-google/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/hey-siri-call-google/,Preserved at same URL
https://demaree.me/p/honda-prologue-ev-road-trip/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/honda-prologue-ev-road-trip/,Preserved at same URL
https://demaree.me/p/how-backblaze-was-almost-but-not-acquired/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/how-backblaze-was-almost-but-not-acquired/,Preserved at same URL
https://demaree.me/p/how-i-work-part-1-ruby/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/how-i-work-part-1-ruby/,Preserved at same URL
https://demaree.me/p/how-to-blog-in-2021/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/how-to-blog-in-2021/,Preserved at same URL
https://demaree.me/p/how-valid-is-the-implied-legal-advice-in-jay-zs/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/how-valid-is-the-implied-legal-advice-in-jay-zs/,Preserved at same URL
https://demaree.me/p/how-wiredcom-found-the-iphone-finder/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/how-wiredcom-found-the-iphone-finder/,Preserved at same URL
https://demaree.me/p/humans-playing-humans-on-mad-men/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/humans-playing-humans-on-mad-men/,Preserved at same URL
https://demaree.me/p/i-like-you-thats-why-i-stuck-this-dirty-piece-of/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/i-like-you-thats-why-i-stuck-this-dirty-piece-of/,Preserved at same URL
https://demaree.me/p/i-try-to-make-things-fascinatinger/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/i-try-to-make-things-fascinatinger/,Preserved at same URL
https://demaree.me/p/idealism-vs-pragmatism-mozilla-debates/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/idealism-vs-pragmatism-mozilla-debates/,Preserved at same URL
https://demaree.me/p/ideas-of-march/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/ideas-of-march/,Preserved at same URL
https://demaree.me/p/improving-load-times-with-js-event-capturing/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/improving-load-times-with-js-event-capturing/,Preserved at same URL
https://demaree.me/p/in-case-you-were-wishing-github-had-some/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/in-case-you-were-wishing-github-had-some/,Preserved at same URL
https://demaree.me/p/in-focus-kim-jong-il-19422011/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/in-focus-kim-jong-il-19422011/,Preserved at same URL
https://demaree.me/p/in-the-life-of-the-wire/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/in-the-life-of-the-wire/,Preserved at same URL
https://demaree.me/p/in-which-david-discusses-wicker-parks-new-coffee/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/in-which-david-discusses-wicker-parks-new-coffee/,Preserved at same URL
https://demaree.me/p/in-which-david-predicts-wednesdays-apple-event/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/in-which-david-predicts-wednesdays-apple-event/,Preserved at same URL
https://demaree.me/p/in-which-i-cut-my-hosting-costs-by-89-by/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/in-which-i-cut-my-hosting-costs-by-89-by/,Preserved at same URL
https://demaree.me/p/inflate-web-type-with-fittext/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/inflate-web-type-with-fittext/,Preserved at same URL
https://demaree.me/p/instapaper-23s-adaptive-dark-mode/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/instapaper-23s-adaptive-dark-mode/,Preserved at same URL
https://demaree.me/p/introducing-vico/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/introducing-vico/,Preserved at same URL
https://demaree.me/p/ios-42-beta-drops-and-apple-announces-airprint/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/ios-42-beta-drops-and-apple-announces-airprint/,Preserved at same URL
https://demaree.me/p/ipad-has-a-ship-date-april-3/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/ipad-has-a-ship-date-april-3/,Preserved at same URL
https://demaree.me/p/iphone-4g-finder-has-been-found/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/iphone-4g-finder-has-been-found/,Preserved at same URL
https://demaree.me/p/iphone-not-watergate/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/iphone-not-watergate/,Preserved at same URL
https://demaree.me/p/iphone-os-four/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/iphone-os-four/,Preserved at same URL
https://demaree.me/p/iphotos-mystery-meat-gestures/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/iphotos-mystery-meat-gestures/,Preserved at same URL
https://demaree.me/p/its-december-and-24-ways-is-back/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/its-december-and-24-ways-is-back/,Preserved at same URL
https://demaree.me/p/jason-calacanis-says-apple-gave-him-a-tablet/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/jason-calacanis-says-apple-gave-him-a-tablet/,Preserved at same URL
https://demaree.me/p/job-seekers-getting-asked-for-facebook-passwords/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/job-seekers-getting-asked-for-facebook-passwords/,Preserved at same URL
https://demaree.me/p/john-nack-adobe-isnt-in-the-flash-business/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/john-nack-adobe-isnt-in-the-flash-business/,Preserved at same URL
https://demaree.me/p/joining-google/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/joining-google/,Preserved at same URL
https://demaree.me/p/jonah-lehrer-on-loss-aversion/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/jonah-lehrer-on-loss-aversion/,Preserved at same URL
https://demaree.me/p/joshua-topolsky-dear-michael-arrington/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/joshua-topolsky-dear-michael-arrington/,Preserved at same URL
https://demaree.me/p/joystiqs-coverage-of-rock-band-3/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/joystiqs-coverage-of-rock-band-3/,Preserved at same URL
https://demaree.me/p/knyle-style-recruiting/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/knyle-style-recruiting/,Preserved at same URL
https://demaree.me/p/kyle-neaths-design-hacks/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/kyle-neaths-design-hacks/,Preserved at same URL
https://demaree.me/p/larry-david-to-feds-thanks-for-the-tax-cut/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/larry-david-to-feds-thanks-for-the-tax-cut/,Preserved at same URL
https://demaree.me/p/like-me-al-qaeda-likes-saving-money-on-airline/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/like-me-al-qaeda-likes-saving-money-on-airline/,Preserved at same URL
https://demaree.me/p/little-printer/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/little-printer/,Preserved at same URL
https://demaree.me/p/lunchy-a-friendly-launchctl-wrapper/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/lunchy-a-friendly-launchctl-wrapper/,Preserved at same URL
https://demaree.me/p/mad-men-available-on-netflix-streaming-today/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/mad-men-available-on-netflix-streaming-today/,Preserved at same URL
https://demaree.me/p/made-better-in-japan/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/made-better-in-japan/,Preserved at same URL
https://demaree.me/p/man-checks-in-everywhere-but-foursquare-rehab/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/man-checks-in-everywhere-but-foursquare-rehab/,Preserved at same URL
https://demaree.me/p/marco-arment-on-safaris-reading-list/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/marco-arment-on-safaris-reading-list/,Preserved at same URL
https://demaree.me/p/marco-arment-reviews-the-retina-macbook-pro/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/marco-arment-reviews-the-retina-macbook-pro/,Preserved at same URL
https://demaree.me/p/marcoorg-side-effects-of-developing-for-yourself/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/marcoorg-side-effects-of-developing-for-yourself/,Preserved at same URL
https://demaree.me/p/marina-abramovic-made-me-cry/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/marina-abramovic-made-me-cry/,Preserved at same URL
https://demaree.me/p/masterpiece-ducktales-on-the-nes/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/masterpiece-ducktales-on-the-nes/,Preserved at same URL
https://demaree.me/p/maybe-i-needing-later/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/maybe-i-needing-later/,Preserved at same URL
https://demaree.me/p/mclaundry/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/mclaundry/,Preserved at same URL
https://demaree.me/p/michael-lewis-on-irelands-financial-meltdown/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/michael-lewis-on-irelands-financial-meltdown/,Preserved at same URL
https://demaree.me/p/microsoft-buying-skype-for-some-reason/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/microsoft-buying-skype-for-some-reason/,Preserved at same URL
https://demaree.me/p/microsoft-cancels-courier-tablet-project/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/microsoft-cancels-courier-tablet-project/,Preserved at same URL
https://demaree.me/p/microsoft-word-dropbox-happiness/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/microsoft-word-dropbox-happiness/,Preserved at same URL
https://demaree.me/p/middle-form/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/middle-form/,Preserved at same URL
https://demaree.me/p/mislav-marohnic-on-apple-in-china/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/mislav-marohnic-on-apple-in-china/,Preserved at same URL
https://demaree.me/p/mobile-fontfonts-awesome-fonts-for-ios-apps/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/mobile-fontfonts-awesome-fonts-for-ios-apps/,Preserved at same URL
https://demaree.me/p/monkeys-typewriters/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/monkeys-typewriters/,Preserved at same URL
https://demaree.me/p/motorola-buys-280-north-whose-technology-is/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/motorola-buys-280-north-whose-technology-is/,Preserved at same URL
https://demaree.me/p/mtv-selling-rock-band-going-back-to-having/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/mtv-selling-rock-band-going-back-to-having/,Preserved at same URL
https://demaree.me/p/my-ios-font-workflow/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/my-ios-font-workflow/,Preserved at same URL
https://demaree.me/p/nate-silver-analyzes-the-double-down/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/nate-silver-analyzes-the-double-down/,Preserved at same URL
https://demaree.me/p/nation-shudders-at-large-block-of-uninterrupted/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/nation-shudders-at-large-block-of-uninterrupted/,Preserved at same URL
https://demaree.me/p/nba-jam-coming-to-wii-this-fall/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/nba-jam-coming-to-wii-this-fall/,Preserved at same URL
https://demaree.me/p/netflix-culture-of-fear/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/netflix-culture-of-fear/,Preserved at same URL
https://demaree.me/p/neven-mrgan-compares-imac-hp-dells-websites/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/neven-mrgan-compares-imac-hp-dells-websites/,Preserved at same URL
https://demaree.me/p/new-macbook-pros-have-a-freezing-problem/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/new-macbook-pros-have-a-freezing-problem/,Preserved at same URL
https://demaree.me/p/no-more-computers/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/no-more-computers/,Preserved at same URL
https://demaree.me/p/no-more-masters/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/no-more-masters/,Preserved at same URL
https://demaree.me/p/no-siri-isnt-pro-life/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/no-siri-isnt-pro-life/,Preserved at same URL
https://demaree.me/p/north-korean-soccer-team-punished-for-losing-the/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/north-korean-soccer-team-punished-for-losing-the/,Preserved at same URL
https://demaree.me/p/not-paying-is-always-simple/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/not-paying-is-always-simple/,Preserved at same URL
https://demaree.me/p/notes-from-yosemite/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/notes-from-yosemite/,Preserved at same URL
https://demaree.me/p/nyt-announces-expensive-confusing-easily-avoided/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/nyt-announces-expensive-confusing-easily-avoided/,Preserved at same URL
https://demaree.me/p/nyts-emphasis-does-paragraph-and/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/nyts-emphasis-does-paragraph-and/,Preserved at same URL
https://demaree.me/p/oauth-will-murder-your-children/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/oauth-will-murder-your-children/,Preserved at same URL
https://demaree.me/p/obama-cuts-funding-for-useless-moon-missions/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/obama-cuts-funding-for-useless-moon-missions/,Preserved at same URL
https://demaree.me/p/obama-vs-boehner-who-killed-the-debt-deal/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/obama-vs-boehner-who-killed-the-debt-deal/,Preserved at same URL
https://demaree.me/p/objective-c-literals-part-1/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/objective-c-literals-part-1/,Preserved at same URL
https://demaree.me/p/oh-hey-look-github-is-running-a-job-board/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/oh-hey-look-github-is-running-a-job-board/,Preserved at same URL
https://demaree.me/p/oh-look-its-the-oscar-nominees/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/oh-look-its-the-oscar-nominees/,Preserved at same URL
https://demaree.me/p/oink-is-shutting-down/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/oink-is-shutting-down/,Preserved at same URL
https://demaree.me/p/ok-go-leaving-emi-to-start-their-own-label/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/ok-go-leaving-emi-to-start-their-own-label/,Preserved at same URL
https://demaree.me/p/okay-doomer/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/okay-doomer/,Preserved at same URL
https://demaree.me/p/okcupid-on-the-4-big-myths-of-profile-pictures/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/okcupid-on-the-4-big-myths-of-profile-pictures/,Preserved at same URL
https://demaree.me/p/oktrends-on-first-date-questions/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/oktrends-on-first-date-questions/,Preserved at same URL
https://demaree.me/p/omnigroup-ipad-or-bust/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/omnigroup-ipad-or-bust/,Preserved at same URL
https://demaree.me/p/on-authority/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/on-authority/,Preserved at same URL
https://demaree.me/p/on-categories-and-shit-work/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/on-categories-and-shit-work/,Preserved at same URL
https://demaree.me/p/on-file-formats-very-briefly/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/on-file-formats-very-briefly/,Preserved at same URL
https://demaree.me/p/on-grouponzi/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/on-grouponzi/,Preserved at same URL
https://demaree.me/p/out-today-the-elements-of-content-strategy-from/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/out-today-the-elements-of-content-strategy-from/,Preserved at same URL
https://demaree.me/p/panic-discontinues-code-editor-for-ios/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/panic-discontinues-code-editor-for-ios/,Preserved at same URL
https://demaree.me/p/parcel-post/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/parcel-post/,Preserved at same URL
https://demaree.me/p/paul-graham-how-not-to-die/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/paul-graham-how-not-to-die/,Preserved at same URL
https://demaree.me/p/paul-graham-what-happened-to-yahoo/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/paul-graham-what-happened-to-yahoo/,Preserved at same URL
https://demaree.me/p/paypal-feel-the-love/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/paypal-feel-the-love/,Preserved at same URL
https://demaree.me/p/pentagon-funds-real-life-spider-man-tech/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/pentagon-funds-real-life-spider-man-tech/,Preserved at same URL
https://demaree.me/p/people-over-work-product/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/people-over-work-product/,Preserved at same URL
https://demaree.me/p/please-dont-learn-to-code/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/please-dont-learn-to-code/,Preserved at same URL
https://demaree.me/p/post-partisanship-epic-fail/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/post-partisanship-epic-fail/,Preserved at same URL
https://demaree.me/p/pow-zero-config-rack-serving-for-mac-os-x/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/pow-zero-config-rack-serving-for-mac-os-x/,Preserved at same URL
https://demaree.me/p/process-kills-passion/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/process-kills-passion/,Preserved at same URL
https://demaree.me/p/product-orgs-reality-and-vibes/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/product-orgs-reality-and-vibes/,Preserved at same URL
https://demaree.me/p/programming-style-guides/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/programming-style-guides/,Preserved at same URL
https://demaree.me/p/put-down-the-hamster-and-slowly-back-away/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/put-down-the-hamster-and-slowly-back-away/,Preserved at same URL
https://demaree.me/p/pvzs-michael-jackson-zombie-sent-back-to-the/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/pvzs-michael-jackson-zombie-sent-back-to-the/,Preserved at same URL
https://demaree.me/p/quick-impressions-of-three-new-apple-products/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/quick-impressions-of-three-new-apple-products/,Preserved at same URL
https://demaree.me/p/rails-model-names/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/rails-model-names/,Preserved at same URL
https://demaree.me/p/rands-on-focus-context-switching-in-lion/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/rands-on-focus-context-switching-in-lion/,Preserved at same URL
https://demaree.me/p/read-aaron-sorkins-screenplay-for-the-social/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/read-aaron-sorkins-screenplay-for-the-social/,Preserved at same URL
https://demaree.me/p/readability-now-mostly-free-with-ios-apps-on/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/readability-now-mostly-free-with-ios-apps-on/,Preserved at same URL
https://demaree.me/p/readability-revisisted/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/readability-revisisted/,Preserved at same URL
https://demaree.me/p/readabilitys-ios-app-rejected/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/readabilitys-ios-app-rejected/,Preserved at same URL
https://demaree.me/p/regarding-happy-cog-hosting/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/regarding-happy-cog-hosting/,Preserved at same URL
https://demaree.me/p/regarding-the-talk-show/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/regarding-the-talk-show/,Preserved at same URL
https://demaree.me/p/remember-swatch-internet-time/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/remember-swatch-internet-time/,Preserved at same URL
https://demaree.me/p/rethinking-routes/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/rethinking-routes/,Preserved at same URL
https://demaree.me/p/richard-dreyfuss-reads-an-apple-eula/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/richard-dreyfuss-reads-an-apple-eula/,Preserved at same URL
https://demaree.me/p/sample-trent-reznors-score-for-the-social/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/sample-trent-reznors-score-for-the-social/,Preserved at same URL
https://demaree.me/p/scotch-whisky-in-a-can-contains-eight-shots-of/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/scotch-whisky-in-a-can-contains-eight-shots-of/,Preserved at same URL
https://demaree.me/p/serious-eats-goes-behind-the-scenes-at-makers/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/serious-eats-goes-behind-the-scenes-at-makers/,Preserved at same URL
https://demaree.me/p/shawn-blanc-reviews-reeder-3/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/shawn-blanc-reviews-reeder-3/,Preserved at same URL
https://demaree.me/p/should-i-work-for-free/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/should-i-work-for-free/,Preserved at same URL
https://demaree.me/p/show-and-sell-the-secret-to-apples-magic/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/show-and-sell-the-secret-to-apples-magic/,Preserved at same URL
https://demaree.me/p/show-how-dont-tell-what/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/show-how-dont-tell-what/,Preserved at same URL
https://demaree.me/p/simple-elegance/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/simple-elegance/,Preserved at same URL
https://demaree.me/p/siri-failures-illustrated/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/siri-failures-illustrated/,Preserved at same URL
https://demaree.me/p/so-i-got-a-microsoft-surface/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/so-i-got-a-microsoft-surface/,Preserved at same URL
https://demaree.me/p/some-thoughts-on-the-ia-writer-pro-debacle/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/some-thoughts-on-the-ia-writer-pro-debacle/,Preserved at same URL
https://demaree.me/p/starbucks-free-wifi/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/starbucks-free-wifi/,Preserved at same URL
https://demaree.me/p/steve-jobs-fires-up-ipad-for-e-mail/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/steve-jobs-fires-up-ipad-for-e-mail/,Preserved at same URL
https://demaree.me/p/steve-jobs-vs-gawker-blogger/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/steve-jobs-vs-gawker-blogger/,Preserved at same URL
https://demaree.me/p/steve-jobss-thoughts-on-flash/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/steve-jobss-thoughts-on-flash/,Preserved at same URL
https://demaree.me/p/steve-klabnik-on-ruby-testing-with-factories/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/steve-klabnik-on-ruby-testing-with-factories/,Preserved at same URL
https://demaree.me/p/stupid-search-tricks-no-2-cancel-google/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/stupid-search-tricks-no-2-cancel-google/,Preserved at same URL
https://demaree.me/p/surviving-the-giant-crystal-cave/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/surviving-the-giant-crystal-cave/,Preserved at same URL
https://demaree.me/p/taking-pictures-of-taking-pictures/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/taking-pictures-of-taking-pictures/,Preserved at same URL
https://demaree.me/p/tapbots-dont-panic/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/tapbots-dont-panic/,Preserved at same URL
https://demaree.me/p/tea-parties-making-it-harder-to-find-tea-parties/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/tea-parties-making-it-harder-to-find-tea-parties/,Preserved at same URL
https://demaree.me/p/techcrunch-pair-programming-considered-harmful/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/techcrunch-pair-programming-considered-harmful/,Preserved at same URL
https://demaree.me/p/ten-weeks-later/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/ten-weeks-later/,Preserved at same URL
https://demaree.me/p/test-content/,wp-sitemap-posts-post-1.xml,404,,Local draft; explicit retirement decision
https://demaree.me/p/textmate-is-now-open-source/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/textmate-is-now-open-source/,Preserved at same URL
https://demaree.me/p/the-best-fking-books-about-the-financial-crisis/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/the-best-fking-books-about-the-financial-crisis/,Preserved at same URL
https://demaree.me/p/the-bomb-buried-in-obamacare/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/the-bomb-buried-in-obamacare/,Preserved at same URL
https://demaree.me/p/the-cult-of-balance/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/the-cult-of-balance/,Preserved at same URL
https://demaree.me/p/the-desktop-transition/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/the-desktop-transition/,Preserved at same URL
https://demaree.me/p/the-failed-promise-of-the-verge/,wp-sitemap-posts-post-1.xml,200,https://demaree.me/p/the-failed-promise-of-the-verge/,Preserved at same URL
